address,choice,balance,timestamp,day,dateUtc,authorIpfsHash,relayerIpfsHash,,ÈÕÆÚ
0x7461D0E562e54c591d5cc56c32ef280a3130CeD6,1,828.3,1606655311,6,"Sun, 29 Nov 2020 13:08:31 GMT",QmbokAhyBKgnRKjMDLEQy72wnNYg6HXsXRyjwBBLTX1Gia,Qmbq3EFr1N8YaQTLaxazh1yh5Q1Q7GocCe8h3e7sJ3yFGU,,"Sun, 29 Nov 20"
0x9550615f7E5b9182e6f58A73094239b3D03C8dFd,1,201.89986,1606673146,6,"Sun, 29 Nov 2020 18:05:46 GMT",Qmb3CQwA1r6FuJ137wAq1urckiHYZ3zJMWkGyv2FF6zY1j,QmTVgQQmXrn6YHuQNJC8o1JMzGeUm8nNTZ3nKHC5BNZUD9,,"Sun, 29 Nov 20"
0xD31433D53Be2C070c8a9D4F6D2420C07926Ba392,1,683.7763545,1606682378,6,"Sun, 29 Nov 2020 20:39:38 GMT",QmQDtaNnjPFebff39HNVSaSnznBohi1hcCWQq1hznmruEU,QmdP2sbHptUaDFbSmsca5oTuvjznaN83xWLexhAtnpuEns,,"Sun, 29 Nov 20"
0x1699993d3E7D7084A8714886D364F678B7b9dF2A,1,48.3811,1606684005,6,"Sun, 29 Nov 2020 21:06:45 GMT",QmYzLEUXLTz4k3Vf2s4tqo7pgWyg6ouVLTw69WVcN6nVw1,QmTSfBNZGefbq28xcGn7e6wszDVS17s6F6x8FoCYXyVWVH,,"Sun, 29 Nov 20"
0x15fEe449bD712B7b4a751Af84840A678D2E2a1FE,2,23.22550466,1606678801,6,"Sun, 29 Nov 2020 19:40:01 GMT",QmPCbxCTio9d2vqkTrVUvLdeDPs9aPLPDBpPcdjVYfSu7F,QmNnYMX2DMVXQE6pxPWS4FBbqqDKSy8JCiZ1NaEJ1biTFN,,"Sun, 29 Nov 20"
0x95318E316F3e02fe0dd9d01D3f3e094D0a16B738,1,26.6848057,1606709090,7,"Mon, 30 Nov 2020 04:04:50 GMT",Qmchm3Bp79hJWNFV6JjuB3KXzFneBtmTsPDXwKLQo3aSG6,QmPJxBheEtQXnSaRh2CEzrwBVSdUrXzW2MoccDRDFUgmuE,,"Mon, 30 Nov 20"
0xcE8c14435FE642f2Af259a768e060c4e845606C3,1,4013.09,1606728672,7,"Mon, 30 Nov 2020 09:31:12 GMT",QmbW8htr9Ji6jCrJdtq9ahz5myc25xX3MuTCjM4Y4fsMHH,QmQKV4RRFxFMe33qoCYehUTdNDuLVMQgj1b1FvTovPPpDR,,"Mon, 30 Nov 20"
0xa5996FD3b10DD9Ca6813eB9Dae04ec8Fc97Eb41D,1,6406.34,1606732856,7,"Mon, 30 Nov 2020 10:40:56 GMT",QmS5qSm4p5Gw5udS9BiV6DVvi6rz2AAokSLLVNTgZihe4r,QmRmtsaacMLJhACvd9Yhwt7aVPk1eFCHk5ChufLme8siw4,,"Mon, 30 Nov 20"
0x420f8e67196E20695B98a9728cb2a29416e9C687,1,557.27,1606733592,7,"Mon, 30 Nov 2020 10:53:12 GMT",QmQ6buBSoNxN4XZPE68UP7HQc2cNMFbcujusqkuFrgdEsu,QmdUgMWNHdjTjYt6CmCYccbDuuc1mwiyMb4yP2uELSK9w5,,"Mon, 30 Nov 20"
0x188319C06BaD2d261aeABae21B700b01670cA9b5,1,2058.621816,1606735390,7,"Mon, 30 Nov 2020 11:23:10 GMT",QmXRPDruXUPosKZ3fZ522psQdPRSStaNyhcrRonThQu2r7,Qmbox44M3HeWLHCDERoLRupFUzAKdAnGQUjaaGKdfV1VQy,,"Mon, 30 Nov 20"
0xbEc9B6AC6C8A909d68691d359113376F7dd15eCf,1,21,1606743398,7,"Mon, 30 Nov 2020 13:36:38 GMT",QmcoVM2NkcC6Wp2tYkB7QMvvjHBXeYSBSVNMuVMGSvri6V,QmVYzWSVfKRcJFJEgb1Jk4LVqazQ3SjDGQxkQ11PC9mSq3,,"Mon, 30 Nov 20"
0x00d18ca9782bE1CaEF611017c2Fbc1a39779A57C,1,0.480706261,1606753549,7,"Mon, 30 Nov 2020 16:25:49 GMT",QmeRVYrRUaJcgAD7uX9JMUhHwcgcLL1ejgxpF9win1RBi3,QmPCgb2RzYk2Nshx2eJFb8NYhmBx278E6WJHd4ziHBnt5J,,"Mon, 30 Nov 20"
0xd6f5646D9E7FbeE7CC907EB8e12dAFA5378431E6,1,39.37823434,1606754674,7,"Mon, 30 Nov 2020 16:44:34 GMT",QmcJFnKCNHqSsescdDPyrxgBUvBMCqTfuEJdagNQnHyTK4,Qmdxjko1CUU69kQYssyHPsfBT2amb8BiSw95MhP3vDheyG,,"Mon, 30 Nov 20"
0x36b0f5c5780EC9c31c1D04AEf76A07A35d564C2B,2,4720.08,1606730027,7,"Mon, 30 Nov 2020 09:53:47 GMT",QmVni7xWRiHGDvyYuVdpvUZH7fWPrgkvTn6LLa3Qpmu3Bv,QmcuTyW2ces97UhJxjuQRnkB3GtMvxfVQZvXeCYBg5axZw,,"Mon, 30 Nov 20"
0x9d78Eaa53Cf87Ee531518dAAeaACa88209828791,2,25000,1606752680,7,"Mon, 30 Nov 2020 16:11:20 GMT",QmfNy3dJhk2YxGgK2zMms7SGnQhnbPv6SQ8ADkjr6qcdZj,QmZDaj8WViGEMFrhscigDs81PxF3Fq2k8TL88vjdz9xeyN,,"Mon, 30 Nov 20"
